customer_id,rank,product_id,product_category,recommendation_score,apriori_score,similarity_score,popularity_score,recommendation_source
5ebc16fa8e8f7628425904c85c99760a,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,5,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,6,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,7,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,8,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,9,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
5ebc16fa8e8f7628425904c85c99760a,10,2b4609f8948be18874494203496bc318,health_beauty,0.4934,0.0,0.0,0.4934,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,1,e53e557d5a159f5aa2c5e995dfdf244b,computers_accessories,0.3165,0.3063,0.0,0.3472,Apriori Association Rules
5ebd246be48ec18bf3859966284333f8,2,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,3,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,4,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,5,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,6,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,7,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,8,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,9,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
5ebd246be48ec18bf3859966284333f8,10,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
5ec139ae8a8a28c349ba778d9f012f9e,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
5eefd8328b4437dcbf0104e89c8fa305,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
623674d39fd0350df92b1f91c469ba39,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
630f664ac3b2844e836d10abf880cd47,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
6338ba4278cdec01ef48d5b26ae97dbc,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
651ed17eda0600815cf614b33c535d6b,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
65290fc39fc326193c8a5b9c71aee62f,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,1,3f14d740544f37ece8a9e7bc8349797e,computers_accessories,0.1242,0.1081,0.0,0.1727,Apriori Association Rules
65942a39d31e4aa627f0f65e0298ba2f,2,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,3,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,4,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,5,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,6,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,7,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,8,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,9,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
65942a39d31e4aa627f0f65e0298ba2f,10,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,9,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
65d7c0904b51f5b432e71a14b25121dc,10,2b4609f8948be18874494203496bc318,health_beauty,0.4934,0.0,0.0,0.4934,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
66a0e4ae01e565ad721e85f287a2315e,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
66d5f99377fe9807805f089baa65c715,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
66d5f99377fe9807805f089baa65c715,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
66d5f99377fe9807805f089baa65c715,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
66d5f99377fe9807805f089baa65c715,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
66d5f99377fe9807805f089baa65c715,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
66d5f99377fe9807805f089baa65c715,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
66d5f99377fe9807805f089baa65c715,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
66d5f99377fe9807805f089baa65c715,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
66d5f99377fe9807805f089baa65c715,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
66d5f99377fe9807805f089baa65c715,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
6746118163577769f5bad6a82a0b0790,1,36f60d45225e60c7da4558b070ce4b60,computers_accessories,0.2237,0.2179,0.0,0.241,Apriori Association Rules
6746118163577769f5bad6a82a0b0790,2,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
6746118163577769f5bad6a82a0b0790,3,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
6746118163577769f5bad6a82a0b0790,4,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
6746118163577769f5bad6a82a0b0790,5,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
6746118163577769f5bad6a82a0b0790,6,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
6746118163577769f5bad6a82a0b0790,7,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
6746118163577769f5bad6a82a0b0790,8,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
6746118163577769f5bad6a82a0b0790,9,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
6746118163577769f5bad6a82a0b0790,10,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
6777d4af8d5920d859e894ea694b04cb,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
6782d39234f06de1548c8e8514082d63,1,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
6782d39234f06de1548c8e8514082d63,2,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
6782d39234f06de1548c8e8514082d63,3,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
6782d39234f06de1548c8e8514082d63,4,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
6782d39234f06de1548c8e8514082d63,5,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
6782d39234f06de1548c8e8514082d63,6,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
6782d39234f06de1548c8e8514082d63,7,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
6782d39234f06de1548c8e8514082d63,8,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
6782d39234f06de1548c8e8514082d63,9,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
6782d39234f06de1548c8e8514082d63,10,3dd2a17168ec895c781a9191c1e95ad7,computers_accessories,0.5199,0.0,0.0,0.5199,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,1,36f60d45225e60c7da4558b070ce4b60,computers_accessories,0.2237,0.2179,0.0,0.241,Apriori Association Rules
69333c9b0482a31b66b050c1c62f8cec,2,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,3,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,4,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,5,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,6,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,7,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,8,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,9,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
69333c9b0482a31b66b050c1c62f8cec,10,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,1,3f14d740544f37ece8a9e7bc8349797e,computers_accessories,0.1242,0.1081,0.0,0.1727,Apriori Association Rules
698a9cafcc15cac8cdbaee64adc6efbe,2,aca2eb7d00ea1a7b8ebd4e68314663af,furniture_decor,1.0,0.0,0.0,1.0,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,3,99a4788cb24856965c36a24e339b6058,bed_bath_table,0.926,0.0,0.0,0.926,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,4,422879e10f46682990de24d770e7f83d,garden_tools,0.9184,0.0,0.0,0.9184,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,5,389d119b48cf3043d311335e499d9c6b,garden_tools,0.7438,0.0,0.0,0.7438,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,6,368c6c730842d78016ad823897a372db,garden_tools,0.7362,0.0,0.0,0.7362,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,7,53759a2ecddad2bb87a079a1f1519f73,garden_tools,0.7078,0.0,0.0,0.7078,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,8,d1c427060a0f73f6b889a5c7c61f2ac4,computers_accessories,0.6509,0.0,0.0,0.6509,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,9,53b36df67ebb7c41585e8d54d6772e08,watches_gifts,0.6129,0.0,0.0,0.6129,Popularity Fallback
698a9cafcc15cac8cdbaee64adc6efbe,10,154e7e31ebfa092203795c972e5804a6,health_beauty,0.5332,0.0,0.0,0.5332,Popularity Fallback
